Long,Lat,price_per_meter,rooms
21.737373,38.248703,12,1
21.736525,38.246284,12,1
21.743832,38.268955,6,2
21.73954,38.248234,10,1
21.743361,38.219841,7,1
22.953581,40.636971,11,1
21.731611,38.238094,7,2
21.732523,38.245762,15,1
21.730658,38.238396,8,1
22.908569,40.673481,5,2
22.951521,40.6353,15,0
21.736773,38.238113,7,1
21.74851,38.269592,8,1
21.750032,38.257954,7,2
21.742748,38.256397,7,1
21.732019,38.245647,8,2
22.92234,39.37735,6,2
23.87582,38.137012,10,9
22.955549,40.617611,10,2
23.754276,37.865993,15,2
23.768169,37.978939,12,1
22.950451,40.633411,9,1
22.931643,40.651894,5,4
22.952,40.627468,22,3
21.729778,38.236576,7,1
22.95084,40.628021,8,2
22.941799,40.638729,11,2
23.750841,37.865696,15,2
23.73554,37.990421,10,2
22.950439,40.632011,18,0
22.95196,40.608799,13,2
21.742479,38.254578,5,3
21.733767,38.234909,4,3
21.741289,38.247971,13,1
21.736311,38.244751,8,2
22.859434,40.463665,5,2
21.735281,38.242378,7,1
21.741535,38.252316,9,1
21.742973,38.256783,10,1
21.736557,38.24514,8,1
21.729649,38.238487,8,1
21.728027,38.226818,9,1
21.75808,38.268276,10,1
21.749475,38.233631,7,1
23.764019,37.874214,17,2
21.729261,38.241322,9,1
21.741169,38.251682,6,2
21.751406,38.235325,6,1
21.752287,38.219494,7,1
23.771738,37.816441,10,3
21.735088,38.243973,9,1
21.745958,38.256489,15,1
21.742502,38.253643,6,2
21.741858,38.250973,6,2
23.636614,37.934547,6,2
21.80093,38.291061,8,1
21.737394,38.23444,8,1
21.875544,38.329105,7,1
21.750612,38.260803,10,2
21.734926,38.241379,6,2
21.741589,38.257332,8,1
21.740875,38.253155,7,2
21.745163,38.233311,12,1
21.745483,38.23362,10,1
21.732517,38.22879,6,2
21.743021,38.258709,7,2
21.744669,38.263412,10,1
21.740763,38.251205,23,1
25.148457,35.336571,7,2
22.942699,40.64106,6,2
23.748472,38.003162,9,0
21.7307,38.238316,11,1
21.736086,38.24408,7,3
21.740698,38.259045,9,1
21.741301,38.230789,8,1
20.853209,39.6553,8,1
23.810789,38.066971,9,2
21.747265,38.217354,4,2
21.745506,38.232719,9,1
20.862286,39.652473,8,1
21.735485,38.245914,5,2
22.9461,40.63504,10,1
21.74704,38.217136,10,1
21.734777,38.245941,14,1
20.843414,39.64299,8,1
21.734894,38.245922,8,1
21.735861,38.243912,7,2
21.750656,38.225849,9,1
22.563026,40.055931,0,1
21.756105,38.260509,5,2
21.737696,38.24931,8,1
21.735968,38.246117,9,1
22.95113,40.637379,14,1
21.739883,38.251057,8,1
23.665449,37.950531,8,1
21.736353,38.247669,8,2
20.861963,39.632458,8,1
25.121698,35.339134,7,2
23.767969,37.887482,14,1
21.743477,38.257107,10,1
21.730625,38.240887,7,1
22.95484,40.634659,13,0
21.740591,38.250675,10,1
22.931847,40.661861,6,3
22.96158,40.620831,5,2
23.73811,37.998554,10,1
25.071585,35.323318,6,3
22.206137,40.526081,7,1
25.135242,35.336971,11,1
23.728832,38.00824,6,2
21.747061,38.234219,7,1
21.73587,38.246548,12,1
21.737577,38.248436,11,1
21.744154,38.258286,6,2
21.733446,38.243565,6,3
21.74527,38.239105,10,1
21.744358,38.256516,8,1
23.49658,40.259094,36,2
21.743092,38.219437,10,1
21.737921,38.237419,7,1
22.953964,40.620705,12,1
21.728554,38.237892,14,1
21.754881,38.237186,8,1
21.735313,38.242401,10,1
21.735367,38.234043,5,2
22.95182,40.637482,12,2
21.744551,38.256042,8,1
21.738703,38.242687,7,1
22.205322,40.522446,3,2
21.73645,38.251122,18,0
21.738607,38.247551,13,1
22.205837,40.523113,9,1
21.729906,38.24004,6,2
23.873957,38.117626,7,6
23.65554,37.94648,10,1
21.765547,38.277641,7,1
21.734669,38.23769,10,1
21.732588,38.23476,5,1
21.7407,38.232079,5,1
21.746836,38.243336,11,1
22.939898,40.63258,9,1
25.405445,41.121078,5,1
21.753593,38.234371,5,2
21.558136,38.15329,8,1
21.737329,38.240128,7,1
21.73653,38.238953,5,3
21.736225,38.238224,3,2
21.732203,38.238888,15,1
21.725056,38.229221,9,1
22.206587,40.522381,5,1
21.743189,38.256439,10,1
21.731644,38.24403,7,2
20.260183,39.518154,4,2
21.737341,38.246464,6,2
22.94306,40.631119,12,1
21.74292,38.258015,8,1
22.949427,40.629059,13,2
21.736418,38.240833,8,2
21.742365,38.264576,11,1
23.75737,37.852879,21,2
21.743231,38.256371,6,1
23.815453,38.100945,7,3
21.735346,38.240799,8,1
22.937429,40.640148,12,0
21.735968,38.246918,17,1
21.734348,38.243435,6,1
21.731451,38.241222,6,1
21.74748,38.264534,10,1
21.740934,38.24017,8,1
21.736128,38.240646,9,1
22.956276,40.469608,4,4
22.951233,40.651051,4,3
22.979582,40.614498,12,1
22.979582,40.614498,11,1
23.649658,37.943539,8,2
22.956438,40.473129,4,2
23.65243,37.947662,13,1
22.928881,40.42651,8,1
22.957968,40.612209,8,2
23.024689,40.590145,8,3
22.929983,40.425228,8,2
23.81048,38.029926,10,2
22.859621,37.559654,8,2
22.951424,40.637276,10,1
23.75728,38.049709,7,3
22.864077,37.537701,12,2
22.965136,40.623882,5,2
22.946369,40.649345,6,2
23.073284,40.746532,4,3
22.996803,40.656528,7,1
22.422169,39.63401,6,2
22.418869,39.639042,8,1
23.764429,37.977741,10,2
22.946108,40.640549,5,2
23.734209,37.99876,10,1
22.957096,40.612511,12,1
20.847208,39.642879,8,1
22.956921,39.358673,6,2
22.951212,40.62529,7,2
22.945671,40.642399,8,2
25.875284,40.855556,6,2
23.842178,38.028107,7,3
22.95812,40.611572,8,0
22.968655,40.621906,7,2
24.092831,35.561157,5,2
23.883625,38.005184,7,2
23.742441,37.918369,30,1
23.749565,37.86845,28,2
22.936487,40.654236,5,2
23.627737,37.931396,14,2
22.946047,40.650803,6,2
23.627813,37.930141,9,3
23.721296,37.990211,7,2
23.70083,37.936951,7,2
22.92256,40.652409,12,1
23.787767,38.002285,9,2
22.92972,40.672447,9,1
24.406521,40.939617,8,1
23.764021,38.015812,14,10
22.928438,40.647942,5,1
23.743673,38.006435,7,2
22.942099,40.642052,6,2
22.952,40.635361,15,0
22.93784,40.653717,6,2
22.920401,40.647251,10,1
22.941351,40.63525,18,1
23.710739,37.993919,6,3
22.953159,40.634819,5,2
20.857161,39.66869,9,1
22.95722,40.621441,9,0
22.940397,40.642712,13,1
22.953096,40.602253,13,1
22.965269,40.622719,13,1
23.747087,37.883125,11,2
22.942215,40.651741,11,1
22.946266,40.63969,8,1
21.807295,38.313679,9,2
23.75559,37.90086,7,2
22.95223,40.6315,7,2
23.772287,37.847759,10,2
22.917608,40.66671,6,1
23.702391,37.922619,11,1
23.748268,37.965416,13,2
23.699129,37.948811,8,3
25.124542,35.338879,8,2
23.760199,37.9361,11,3
23.69808,37.922508,9,3
23.824411,38.024475,9,2
22.910889,40.673157,9,1
22.949961,40.631851,10,2
23.7679,37.882481,13,1
20.852695,37.751781,15,1
25.21884,35.32954,9,2
23.809637,37.832794,14,2
23.79891,38.012859,10,2
23.739336,38.001667,10,1
22.929754,40.648251,4,1
24.387802,40.924183,14,1
24.403959,40.937752,4,1
22.923338,40.65239,7,1
22.920351,40.653793,10,1
22.949051,40.632141,7,1
24.8881,41.136261,6,2
22.94153,40.638451,11,2
22.931576,40.65984,8,1
25.114971,35.32999,6,2
23.749825,37.868893,28,3
23.77495,37.973408,9,1
24.01092,37.887047,11,1
22.95129,40.631142,8,2
22.940868,40.663975,10,1
24.411119,40.938251,14,1
22.95229,40.63372,9,1
23.767054,37.877632,10,3
24.406521,40.940708,7,2
22.966991,40.632339,10,1
23.642626,37.933498,11,1
23.747967,37.936226,7,2
22.931732,40.660042,7,1
20.856117,39.66869,9,1
24.407761,40.939789,6,1
20.877321,39.598358,5,2
24.414101,40.932522,5,2
22.928143,40.647934,7,1
23.647743,37.94455,21,1
24.401449,40.936249,9,1
22.946062,40.649712,9,1
23.631882,37.934532,8,2
24.382524,40.921951,7,1
22.945536,40.647671,5,2
22.950048,40.638584,7,1
21.77767,39.554718,9,1
23.738344,37.990463,10,2
22.973421,40.611851,6,2
22.936613,40.649273,4,2
22.95196,40.637409,6,1
23.774792,38.028015,11,8
22.91021,40.669144,9,2
24.00985,37.974586,8,2
23.777149,38.001381,15,3
23.769039,37.979145,13,1
23.65526,37.945835,7,1
23.776011,38.0196,14,4
23.758266,37.988289,24,1
23.742794,37.961292,14,3
22.92395,40.648937,5,2
23.773157,38.014378,23,4
23.77314,38.01482,17,3
23.769285,37.872925,6,3
22.899235,40.671764,6,2
23.746347,37.867554,26,2
23.708979,37.925526,12,2
22.922565,40.652615,7,2
23.698376,38.038982,5,2
23.755516,37.957977,10,1
23.705914,37.969433,10,1
23.649895,37.940464,10,2
23.770487,37.976917,7,2
23.832821,38.034637,19,2
22.931395,40.647148,4,2
23.714428,37.950371,11,3
23.71224,37.920776,8,3
23.856125,38.018803,6,3
20.841515,39.643833,9,1
23.738884,37.958508,11,1
20.853741,39.659904,11,1
22.915659,40.673565,5,2
23.726429,37.931915,7,2
23.713745,37.951077,10,1
23.75272,37.872921,10,3
20.836309,39.625271,10,1
23.625397,37.965153,7,2
23.746347,37.867554,23,2
23.649988,38.020908,10,3
20.850075,39.667625,14,1
22.935307,40.643833,7,2
20.856201,39.659496,7,1
23.649988,38.020908,12,3
23.736828,37.986328,13,1
20.84692,39.649181,8,1
23.76997,37.974106,11,1
23.711342,37.955364,9,1
21.746042,38.235489,12,1
23.771442,37.973766,7,1
22.910082,40.653301,5,2
23.652195,37.968552,10,2
23.687145,38.028114,7,2
23.674635,37.996864,19,1
22.33987,38.164677,62,2
23.92152,37.751987,8,2
20.853605,39.658527,6,1
23.73201,37.990753,11,1
23.776367,38.002098,15,3
23.708755,37.955917,9,1
20.856012,39.661236,8,1
23.739897,38.004173,13,1
23.809906,38.076202,16,4
23.76276,37.982716,15,1
22.909481,40.668755,7,2
23.716015,38.004337,8,2
20.853317,39.658421,7,1
23.711948,37.988785,8,1
23.762541,37.977371,8,1
23.779179,38.020187,14,5
23.704584,37.949661,6,2
22.998362,38.652866,6,1
23.752167,37.891594,15,1
23.833208,38.083229,11,3
22.923634,40.654667,11,2
20.852329,39.662735,7,1
23.738752,37.999001,14,1
20.847591,39.660152,6,2
23.76984,37.978428,12,1
23.631441,37.933945,5,3
23.747242,37.991222,10,2
22.955301,40.658508,8,2
23.748499,37.910709,10,1
23.771111,37.975773,11,2
23.77356,37.973,15,2
23.707678,37.957523,10,2
23.65793,38.00972,12,1
23.764671,37.983349,7,4
21.738424,38.242596,4,2
22.900944,40.674248,9,2
23.67165,38.011253,12,1
23.645359,38.02037,10,4
23.659403,37.976486,7,2
23.669657,37.988346,9,1
23.645414,37.93951,9,1
22.907867,40.673447,7,2
23.696527,37.949368,11,1
23.723532,37.964825,13,1
23.715862,37.94154,8,1
23.758085,37.886768,13,4
22.926252,40.652977,7,2
23.744926,37.999519,10,1
23.777182,37.848545,9,5
20.847639,39.665508,14,1
23.763603,37.982201,16,1
23.761095,37.98135,15,1
20.841515,39.643833,7,1
23.764141,37.974785,9,2
23.743719,38.001183,7,2
20.853811,39.668087,9,1
23.771618,37.991867,11,1
23.709732,37.935547,7,2
22.932392,40.641796,7,2
23.742512,38.022427,9,1
20.850857,39.658993,7,2
23.740282,37.999725,9,2
23.713942,37.997154,6,2
23.738857,37.989784,8,0
22.919645,40.648483,5,2
23.742355,38.000858,8,2
23.698114,37.9286,12,2
22.966215,40.631275,7,2
23.716991,37.957855,9,1
23.739166,37.997692,9,1
23.78421,38.029491,8,3
23.628996,37.931091,10,1
22.922565,40.650623,6,2
23.698782,37.949409,8,2
25.12722,35.330818,5,3
23.636312,37.959393,7,2
22.965916,40.631447,11,1
23.711313,37.958908,6,2
23.622759,37.966419,6,0
22.975203,40.594185,9,1
23.704857,37.954918,11,1
23.666468,37.947399,8,3
23.829271,38.004135,10,3
23.020611,40.586575,10,3
22.919689,40.648731,5,3
23.708031,37.953213,8,1
22.96393,40.630363,7,2
23.84207,37.818329,10,5
22.991369,40.610653,12,2
23.750237,38.032207,7,3
22.966602,40.633316,11,3
23.708191,37.955811,7,2
22.908237,40.669598,6,3
22.913578,40.731285,7,3
23.700512,37.946991,6,2
23.752142,37.904629,9,3
23.705805,37.962265,10,1
23.771324,38.028072,11,5
22.965916,40.632397,8,1
22.922647,40.65239,5,3
22.966585,40.601978,10,1
23.698233,37.954937,6,1
26.553774,39.092049,5,2
23.772984,37.98394,16,1
23.74382,37.960175,11,1
23.729771,37.96051,10,1
22.96258,40.633926,14,1
23.743839,37.998966,8,2
22.955023,40.633816,14,1
22.938089,40.639839,13,0
22.966442,40.629993,12,1
22.96435,40.623432,16,0
23.744888,38.029606,7,3
23.643518,38.000687,7,2
23.687914,38.034393,6,2
22.943327,40.630905,15,2
23.691645,38.006447,7,2
20.856001,39.668598,18,1
22.966324,40.631264,9,1
23.688065,38.042507,7,1
23.77434,37.900249,10,3
23.741007,37.922253,8,2
22.924494,40.651707,7,3
23.722319,37.947594,7,3
22.44821,39.63253,5,1
23.676878,38.018471,9,2
23.033009,40.592251,6,2
23.632175,37.928432,14,2
23.729216,37.962105,10,2
23.715946,38.000385,5,4
20.837696,39.645851,6,2
22.971685,40.623318,7,2
23.696394,37.949154,10,1
22.932362,40.650742,5,4
23.70006,38.025902,6,2
20.841064,39.673496,7,1
23.784243,37.809639,30,1
22.97238,40.591179,9,3
23.747063,38.000885,8,1
19.70878,39.681381,9,1
20.854694,39.660679,5,2
20.852791,39.660156,10,1
22.961069,40.580662,9,2
20.844919,39.646061,9,1
23.698786,37.949356,8,2
23.764009,37.985447,9,2
20.850698,39.662849,8,1
22.95747,40.60767,5,1
23.738453,37.953411,24,1
22.966896,40.629498,9,1
23.767878,37.977745,21,1
19.921688,39.621525,20,1
23.735415,37.952961,19,1
23.745035,37.979,15,1
21.797348,38.310177,4,3
22.93005,40.640888,8,1
22.942822,40.631161,14,1
23.76543,37.987568,8,1
23.579111,37.96389,4,3
23.758732,37.970264,10,2
23.759911,37.966873,15,1
23.756187,37.976013,8,2
22.969152,40.623367,11,1
22.929646,40.656559,8,1
20.848536,39.666286,14,1
23.769724,37.975891,12,2
23.797029,37.815243,18,2
20.867897,39.630905,10,1
19.92325,39.620701,20,1
23.744047,37.979504,13,1
23.644617,37.93248,8,3
23.746723,37.98645,13,1
23.013996,40.590019,6,3
23.743629,37.978142,12,2
23.713926,37.960201,9,1
23.743963,37.978146,12,2
19.87896,39.623169,15,1
23.636312,37.959393,7,2
23.804272,38.075394,13,3
20.839872,39.67765,7,1
22.95808,40.621132,9,2
23.878548,38.098213,10,4
23.775112,37.973778,6,2
19.923244,39.626141,11,1
22.95326,40.612061,7,3
23.716619,37.993359,7,1
22.967756,40.597904,6,2
23.740757,37.907558,11,3
22.95505,40.640114,10,1
19.838676,39.679134,10,1
23.770405,37.850883,22,4
22.95833,40.61319,9,1
23.706375,37.962151,8,2
23.716326,37.92382,13,2
26.556145,39.107437,8,1
22.966185,40.631275,6,1
22.957001,40.603569,11,1
23.72241,37.986458,9,1
23.770582,37.97559,8,2
23.755777,37.851967,21,2
19.83902,39.678711,12,1
23.697123,37.948486,8,1
23.639971,37.958866,11,2
23.752289,37.906811,8,2
19.921442,39.624592,10,2
22.955627,40.639259,9,1
23.741653,37.998024,10,1
22.961096,40.619678,5,2
23.704454,38.022278,8,2
22.206181,40.525642,10,1
22.965776,40.63028,12,1
22.958912,40.603317,5,2
23.745995,37.980618,12,2
22.949547,40.583176,17,1
23.730841,37.962906,13,1
22.967167,40.63348,5,2
23.71068,37.956039,9,1
20.792656,39.694675,3,3
22.399849,39.630066,5,2
22.963287,40.630013,8,1
23.713692,37.943954,8,3
23.027258,40.59095,7,4
23.718676,37.915031,10,3
23.723476,37.951275,7,1
23.741232,37.92017,8,3
22.965519,40.632584,5,2
22.41522,39.631802,8,3
23.722935,37.963982,11,1
23.748535,37.994419,8,1
23.72827,37.994381,7,2
23.996824,37.983166,8,2
22.966019,40.630077,14,1
23.721153,37.914383,8,3
23.704195,37.930195,10,2
22.963051,40.633976,8,2
23.706699,37.941311,11,3
23.620777,37.956921,6,1
23.738585,37.936337,7,1
23.695604,37.949509,10,2
23.700027,37.932953,10,3
23.708515,37.956608,12,2
23.742945,38.000759,8,1
23.748264,38.005081,9,1
23.63357,37.956165,8,2
23.747179,38.005089,8,1
23.710243,37.9618,6,2
23.75173,37.913052,9,3
23.743004,38.001122,8,1
23.751583,37.879257,10,4
23.770895,37.97279,12,1
23.770731,37.972198,10,1
23.647917,37.945473,10,2
23.770815,37.973206,7,3
23.772932,37.972198,7,2
23.698711,37.922112,10,2
22.936192,40.640709,18,1
23.658609,37.945801,10,3
23.776825,37.973316,9,2
19.837894,39.681328,8,2
23.77035,37.975994,10,2
23.766087,37.981789,11,1
23.629295,38.382442,8,1
23.719988,37.961693,9,1
23.713287,37.989628,9,1
23.718763,38.000305,8,3
19.882994,39.584251,13,1
23.747587,38.000729,8,1
19.838333,39.679665,10,1
23.697281,37.946869,11,2
23.695822,37.949078,11,1
22.960241,40.607861,6,1
23.715391,37.96069,8,2
23.021734,40.589104,6,3
22.922495,40.503326,5,1
23.74815,38.0023,6,2
23.643978,37.935764,8,3
22.923344,40.503452,5,1
25.127865,35.327374,7,3
23.750811,37.86879,28,0
22.914228,40.498772,10,1
25.140152,35.310993,14,2
22.927198,40.505196,7,2
23.639359,37.929104,12,1
22.926809,40.507103,7,2
24.00935,37.972866,7,5
22.925009,40.504456,12,1
23.769838,37.872047,11,2
22.923294,40.500076,4,3
23.742527,37.963108,12,2
22.925007,40.50684,11,1
23.646891,37.938408,9,2
22.918961,40.503086,10,1
22.928013,40.505245,10,1
22.960136,40.607166,8,1
23.800936,37.812733,30,2
23.744539,37.992214,11,1
22.929358,40.502064,6,2
23.77121,37.9007,16,3
19.913355,39.584972,12,1
22.907885,40.502628,12,1
20.184889,39.19648,18,3
24.066582,37.683159,7,0
19.918827,39.593021,16,2
22.908812,40.502869,7,1
22.925617,40.498867,9,2
24.000544,38.041378,14,1
23.831482,38.016987,9,3
22.209757,40.509922,4,3
23.706823,37.916374,18,2
19.58313,39.883987,3,2
22.966049,40.590469,10,2
23.771688,37.825073,20,3
22.924597,40.507668,7,1
23.786173,37.81097,27,1
23.7435,38.002689,12,1
23.737608,37.92865,7,3
23.764566,37.991352,9,2
23.778807,37.973373,12,1
22.952913,40.634361,9,1
23.742611,37.978558,17,2
22.945402,39.362381,8,1
22.938379,40.644329,6,1
23.74448,37.865669,25,2
22.951412,40.630577,13,1
22.95085,40.629986,14,1
22.955641,40.61499,12,1
22.94129,39.366901,4,2
22.960442,40.64061,8,1
22.967541,40.60001,6,2
22.942581,40.64238,15,1
22.949383,40.584949,7,2
22.964911,40.623779,5,3
23.992247,38.067654,8,0
22.94311,40.637817,6,2
24.014482,37.883881,11,0
22.954109,40.63879,12,1
22.952885,40.6297,9,3
22.949167,40.637375,9,1
22.935709,40.646046,5,2
22.967794,40.615723,6,2
22.954002,40.638138,8,2
22.973999,40.624168,8,2
23.650839,37.940388,12,1
22.96871,40.602737,10,1
22.945246,40.632576,20,1
23.705921,37.916119,36,1
22.960602,40.609604,8,2
22.953484,40.619057,12,1
22.957466,40.619129,6,2
19.821577,39.59193,10,1
23.7792,38.000839,15,2
21.729774,38.239006,6,2
23.89414,37.780281,15,5
22.9468,40.640129,6,1
23.779715,37.829651,13,4
23.805529,38.031887,18,2
22.948666,40.631905,10,1
23.767162,37.848843,13,2
23.7388,38.015255,8,2
22.945738,40.640739,7,1
23.70146,37.94957,10,3
22.956257,40.638073,12,1
22.939903,40.639927,12,1
22.972546,40.603138,9,1
22.95355,40.618237,10,2
23.748793,37.971565,13,1
22.901989,40.502285,8,1
23.732309,37.99017,7,2
22.957655,40.620102,7,2
22.87121,40.500725,13,1
23.730942,37.986862,13,3
19.923376,39.608704,9,2
23.782803,38.028973,10,1
23.706093,37.916203,35,2
23.552879,41.082539,6,1
22.978952,40.593109,10,1
22.859974,37.524296,10,1
22.808689,37.565536,7,3
22.80942,37.566113,10,1
22.807404,37.567982,7,1
22.808432,37.565842,16,1
22.974621,40.599751,7,2
22.962542,40.640041,5,2
23.768646,37.874115,13,1
23.71767,37.915745,44,1
23.023645,40.583469,5,3
23.746025,37.884373,24,4
22.936192,40.638153,10,1
22.413099,39.616322,5,0
22.943272,40.640629,9,1
22.948128,40.63575,9,1
23.653517,37.942486,14,1
22.948122,40.635647,9,1
22.948711,40.631908,12,0
22.957676,40.607372,6,3
23.768587,37.859013,12,2
23.890139,37.80101,8,3
22.970116,40.603111,9,1
22.950275,40.630054,8,1
23.788641,37.984985,8,3
20.853563,39.664089,6,3
23.797699,38.079899,10,2
23.704145,37.919952,18,2
23.736341,38.014034,5,3
22.961069,40.640289,7,1
23.714567,37.957672,6,2
22.963591,40.589031,9,3
23.768684,37.887642,18,1
22.960438,40.568733,10,3
23.806694,38.063572,16,1
23.651627,37.942326,12,1
23.960781,38.15501,10,1
22.987328,40.610077,6,2
23.632442,37.933617,8,2
23.659086,37.946148,14,0
22.948744,40.578091,7,1
23.0282,40.584923,9,3
23.840912,38.107784,13,5
23.0282,40.584923,10,3
22.938049,40.504063,6,2
23.754475,37.846554,33,1
23.036686,40.591747,6,2
23.751844,37.904495,11,2
22.991669,40.602192,10,3
22.967159,40.633415,13,1
22.949978,40.628262,12,2
23.757645,37.870872,19,2
23.651283,37.936829,21,1
23.757795,37.870949,17,2
22.878805,37.903221,5,4
23.72266,37.963341,8,1
22.954039,40.618324,10,2
22.947432,40.63118,9,2
23.648987,37.941887,10,1
23.64205,37.936222,11,2
23.55545,41.092548,9,1
23.631779,37.928425,15,2
23.715982,38.00552,8,2
23.643591,37.938503,9,2
23.549971,41.082119,9,1
23.628298,37.929276,18,1
23.763353,37.849045,19,3
20.864595,39.642693,7,3
23.658777,37.941246,10,3
22.955988,39.364197,8,1
23.852341,38.033028,6,3
23.658739,37.939857,14,2
23.761789,37.991169,11,2
23.795559,37.820034,18,2
23.633936,37.92683,15,2
23.698423,37.947735,9,2
23.662199,37.990166,9,2
23.639494,37.959785,11,3
23.640537,37.928379,12,1
23.900511,38.051987,11,3
23.977982,37.806702,31,6
23.651575,37.940067,10,2
23.55772,41.083519,7,0
22.937481,40.637428,14,1
23.639194,37.959789,8,3
22.925766,40.502407,8,1
23.638947,37.959797,9,3
23.633934,37.927128,16,2
23.640816,37.927925,20,2
23.734301,37.998615,13,2
23.71213,37.96571,16,2
22.201641,40.526173,7,1
22.959381,40.635693,25,0
23.732996,37.974979,25,2
22.946159,40.643135,8,1
22.940439,40.634689,16,1
23.709469,37.969643,19,1
22.201824,40.529114,3,3
23.749111,37.971367,13,2
23.725933,37.98064,20,2
23.248959,37.353138,36,2
23.745628,37.978996,21,3
22.206385,40.508087,5,2
22.954344,40.60825,7,1
22.197426,40.519806,3,3
23.741636,37.978348,16,2
23.766493,37.989929,33,1
23.747318,37.987354,11,3
23.714491,37.939129,12,2
22.235916,40.548195,2,2
23.730968,37.992123,10,3
23.744467,37.977539,18,2
23.757597,37.980949,18,3
22.904671,40.672119,7,2
23.724216,37.969288,61,5
23.775003,38.00531,16,2
23.801445,38.081436,9,5
22.207277,40.527393,4,3
23.782795,38.022839,29,1
23.815475,38.069,9,3
22.887257,40.501541,8,1
23.705811,37.927872,13,2
23.712479,37.989128,7,1
23.772585,37.825836,21,2
23.76771,37.979816,16,1
23.696108,37.925358,15,4
22.206326,40.508518,5,2
20.849606,39.650806,13,1
23.760595,37.897427,9,2
23.715334,37.954212,10,2
23.819235,38.006416,9,4
23.712566,37.913216,19,3
22.205906,40.523239,3,2
23.6959,37.92247,21,1
23.753513,37.862579,37,2
23.807766,38.068375,19,1
23.702051,37.955902,7,2
22.20656,40.524101,3,2
21.751842,38.228386,5,2
23.754913,37.871922,20,3
23.695778,37.925232,9,2
23.717457,37.913952,15,2
22.95451,40.606541,12,1
23.831797,38.02037,11,2
22.956533,40.617504,10,1
23.782265,37.818676,13,2
25.827578,40.852909,7,1
23.939627,37.694027,16,3
23.699089,37.93642,10,2
22.251389,40.585331,2,3
23.7535,37.893105,16,3
22.088701,40.51582,4,3
23.747305,37.88224,19,2
22.206177,40.508331,5,1
23.781094,37.838165,20,4
23.771738,37.829815,21,3
22.94969,40.59243,8,2
22.206476,40.509148,3,3
23.708508,37.962246,10,2
22.924351,37.819511,3,2
22.214287,40.484043,2,3
23.755905,37.852699,28,2
20.853558,39.668278,16,2
23.837666,38.010029,11,3
23.745424,37.978226,20,2
23.026049,40.58004,7,2
22.205042,40.52491,9,1
22.96689,40.599789,11,3
23.687035,37.954567,9,2
20.853746,39.669209,8,1
22.92975,40.643219,11,1
23.087929,40.304485,5,2
23.757309,37.869934,18,2
23.828014,38.078964,9,3
25.094706,35.296497,7,2
22.940294,40.640251,8,2
22.956184,40.618202,7,2
26.55492,39.106888,4,4
23.744381,37.977081,26,2
23.836632,38.083138,6,5
22.963245,40.609867,7,1
23.814991,38.051548,10,3
23.728893,38.021755,12,1
22.95307,40.619923,17,2
23.725588,38.011116,7,2
23.782364,37.8116,23,1
22.965538,40.60434,12,1
20.843737,39.648708,9,1
20.878315,39.586643,5,2
20.84733,39.666733,9,1
22.958597,40.578453,6,3
23.637905,37.928467,8,1
20.84366,39.648693,9,1
23.749659,37.878471,13,3
23.656954,37.95573,7,2
23.744556,37.978786,25,1
20.86338,39.639473,7,3
23.020473,40.586777,10,3
20.868616,39.567657,3,3
23.791538,38.023087,16,3
22.889198,40.499557,7,3
23.771603,37.831165,25,1
21.734045,38.222591,8,1
20.84679,39.66964,5,1
22.954689,40.634357,12,1
23.006399,40.578892,6,4
23.741201,37.901894,35,3
23.784779,37.81028,22,1
23.788288,38.006088,11,3
23.814461,38.03381,11,3
23.762913,37.924999,10,2
21.743599,38.217312,7,1
23.780951,38.023159,12,3
23.908985,37.747643,11,2
22.956459,40.589867,10,1
23.745359,37.980591,13,2
23.83077,38.076618,16,4
23.727983,37.993767,12,2
23.825193,38.080521,14,2
22.955761,40.600883,9,1
23.768682,37.847202,11,4
23.749224,37.863251,24,2
21.74189,38.264015,5,1
23.78248,38.03371,12,3
23.774508,37.815575,21,2
23.025358,40.550331,9,1
22.941345,40.638046,8,3
22.948486,40.631866,16,1
23.784542,37.813023,17,1
23.688498,37.931278,13,3
23.82019,38.068642,26,2
23.760403,37.847549,20,1
23.7775,37.97282,10,1
23.828711,38.084808,16,3
21.741571,38.256527,5,3
23.73509,37.985489,12,2
23.81455,38.06971,16,3
23.741529,38.003281,7,2
23.644558,37.93853,7,2
23.741201,37.901894,32,3
23.74522,37.977722,29,2
23.756529,37.89349,11,2
23.80337,38.078899,11,2
23.765638,37.893009,14,2
23.017872,40.57687,6,3
23.692373,37.928295,14,3
23.875404,38.112587,6,4
26.134569,38.39669,11,1
23.764797,37.878704,9,3
26.136904,38.372517,6,2
23.647572,37.944508,25,0
20.839283,39.678658,6,2
23.807211,38.07943,16,4
23.770004,38.015198,11,2
23.825113,37.833832,12,2
23.777456,37.827579,17,3
23.714439,37.914513,18,2
23.911369,37.746262,5,3
23.753599,37.98317,20,1
23.760607,37.940609,11,2
22.95388,40.633511,8,1
22.927694,40.767155,4,3
23.788055,38.001785,15,1
22.937683,40.640549,7,2
22.95664,40.61068,10,1
22.951481,40.630684,8,2
23.765076,37.9855,31,1
22.96026,40.6133,4,3
22.95957,40.615551,9,1
23.738106,37.981186,25,2
22.955851,40.612598,9,1
23.784779,37.81028,27,3
22.95862,40.614029,11,2
23.813725,38.07465,17,3
23.920893,37.735043,10,1
22.9375,40.639431,13,1
