Long,Lat,ROI
21.9275495,36.824581,0
22.347084,38.869303,0
22.398336,37.190052,0
24.05954,38.570568,0
20.752838,40.048126,0
23.541748,41.018776,0
22.992134,40.6093675,3.4
22.460066,40.228596,0
22.844326,39.126869,0
25.153568,39.863617,0
23.856104,35.510151,6.6
23.824675,38.016792,3.7
24.051401,35.450718,0
25.331999,39.925564,0
23.4594845,37.750023,0
21.900387,37.795509,0
20.75849,39.6399,0
21.808531,37.2902375,3.5
22.130459,40.635128,0
23.722075,37.92767,3.1
23.712656,37.92701,2.8
24.0791795,35.5202525,7.1
21.314184,37.674755,0
22.748182,37.349865,3.0
24.182846,38.478233,0
23.687607,35.4863415,0
23.1243105,37.7647955,4.0
21.571268,39.54184,0
23.65033,37.979187,4.0
21.682034,36.999851,2.8
24.446989,41.050537,4.4
22.587177,40.315788,0
22.928249,37.937611,4.0
21.7589705,38.903015,8.6
21.3769485,40.5041905,0
24.311701,37.657059,3.0
19.989258,39.434422,5.0
20.701738,37.908726,0
22.448965,37.496456,0
20.379446,39.503056,0
26.29685,41.155952,0
21.184153,40.535374,0
22.568933,40.994736,0
22.9597845,38.359291,0
23.188852,40.627529,3.3
23.048388,37.602009,0
20.732932,37.871014,0
21.928282,36.796051,0
20.9171305,39.014942,0
25.536108,37.118305,0
23.868968,37.8957595,5.0
23.143443,39.293291,5.8
24.942268,37.756985,7.7
27.288378,36.880455,0
27.2867125,36.8926085,3.9
24.184185,38.367722,0.0
21.634398,37.659161,5.8
22.738728,37.092358,0
25.411119,41.089378,3.2
20.8040115,39.5905725,0
23.842059,38.1799355,4.0
23.1665855,37.2953035,0
20.961498,39.136532,5.0
25.223236,37.078377,4.9
22.303921,36.809872,2.2
21.761958,38.27174,7.3
21.771084,36.81657,0
22.129372,37.339217,0
24.115796,41.099762,0
22.595542,40.7890415,0
24.351673,35.32,7.4
25.619127,36.946312,3.3
25.603331,36.931732,0
23.913546,35.471416,0
22.712955,37.533878,0
23.892473,38.397812,0
23.72241,37.963963,4.6
23.721135,37.963276,3.5
22.521393,40.380886,0
21.751945,36.971668,0
21.753091,38.2192495,5.6
25.118008,37.067299,2.4
26.5600875,39.1100635,5.8
24.0203545,37.868647,4.7
22.08938,40.620304,0
24.7710225,35.3419095,0
22.39975,36.571423,0
22.086592,38.241329,6.8
21.670422,38.568562,0
24.0292795,35.514536,4.1
23.437121,41.015913,0
22.08886,40.517624,10.3
22.401581,38.101604,4.0
22.036856,38.227638,0
22.3761385,38.7720015,0
25.010077,34.978886,0
23.980522,40.377419,0
24.437765,35.274101,0
23.761454,35.533417,0
25.258493,36.724808,0
25.589729,35.307072,0
25.187534,35.241066,0
24.279062,37.581764,1.7
23.6537095,38.0102925,5.3
22.02297,38.198669,0
23.1965495,37.3040315,0
24.07612,35.534428,4.6
23.65316,35.479809,1.2
22.946433,40.652746,5.7
26.267226,35.211672,0
23.603128,38.471291,5.0
22.948338,40.579514,4.0
24.450697,37.383511,0
23.342052,38.83345,0
24.295989,35.314997,3.4
25.636173,35.27866,0
25.4112975,37.0975665,0
21.305337,37.7847535,0
22.7554925,37.636511,0
23.689493,35.472118,0
24.832319,35.019192,6.6
22.952959,36.2909815,0
22.104104,37.076557,0
25.3937065,35.306126,8.5
24.113329,38.376831,0
22.752567,37.368839,0
20.9106215,39.5893535,0
22.666033,37.850548,0
23.224411,39.225273,0
25.026173,41.049255,0
21.702408,39.325321,0
22.709538,37.688362,5.1
25.8324785,35.0153525,4.1
22.801407,39.824911,0
25.96059,35.033958,4.0
23.9726025,37.8281365,4.8
22.744194,38.873516,0
24.233554,38.1798895,0
23.242418,37.354733,10.4
21.447956,37.721767,0
23.1573485,37.258984,9.1
24.468028,35.233122,0
21.765257,40.287857,23.1
23.015698,40.5497705,3.5
22.563772,39.926357,0
23.159233,37.3601875,0
22.342007,38.1621815,4.5
21.620342,37.592369,4.1
20.8370735,39.7207565,0
21.838366,39.340645,0
24.13497,38.398895,2.7
21.851025,38.800133,0
22.757708,37.96526,3.9
21.959801,38.19059,0
22.35117,39.386524,0
21.749001,38.184887,4.9
23.207306,40.306538,0
24.294134,41.01664,4.0
21.800779,39.589188,0
21.584873,38.63271,0
23.306046,38.143528,0
22.82135,37.312153,0
23.82937,38.137974,6.3
21.5836095,38.341665,0
24.378557,41.0259725,6.7
25.435757,40.907108,0
24.6040475,41.0357495,6.7
22.6392395,37.962698,0
24.169954,35.358421,0
23.474947,40.0356485,12.9
21.796499,38.146,4.0
22.8594325,40.9598405,0
21.724266,38.047947,0
22.905781,39.295521,3.9
22.985796,40.8410645,0
25.644217,35.156734,7.8
22.548979,36.883076,0
22.7608635,39.204815,0
21.815264,40.262859,0
23.472462,38.487904,3.4
25.149263,37.1001125,0
21.618519,37.577709,0
21.723742,38.215477,4.9
23.452312,37.968441,4.2
22.944174,38.064919,0
25.1562835,37.5654275,0
23.5036405,38.4828055,3.0
23.549149,37.942772,0
24.5996145,35.344303,1.9
22.9829435,36.242638,0
24.409048,37.350464,25.6
23.745722,38.022913,3.9
21.813482,36.82143,0
23.678029,37.9595165,5.9
22.9142295,40.6516015,5.2
23.067535,36.502464,0
20.6407355,38.46414,0
22.937212,40.635834,5.4
26.5555,39.1074525,7.2
22.220038,37.08519,0
20.266878,39.49057,4.6
22.886442,38.440037,0
23.247156,39.177391,0
21.571655,37.83242,0
20.8614295,37.722292,0
21.753584,38.22718,4.0
23.0048275,40.724075,4.5
24.677498,35.344177,35.3
22.339499,36.782055,43.4
26.5483865,39.1058715,9.3
26.0056685,35.0270805,5.6
25.19858,37.005474,0
23.069592,40.7503565,3.9
22.451729,38.055771,0
22.027924,37.68375,0
21.824562,39.654579,0
23.2462155,40.6370185,4.0
25.270227,37.118561,11.8
21.584021,37.093079,6.7
23.893588,37.7952,5.0
25.341835,35.246552,0
22.361654,36.49588,0
22.921846,40.646885,6.9
22.076885,38.194832,0
21.985294,38.239243,9.3
23.107641,37.388206,0
23.619707,38.088749,0
26.8566275,37.137201,2.2
23.109388,40.50655,0
23.9419195,35.396414,0
23.056938,40.391014,0
25.529113,40.429388,0
21.4584265,38.1723725,3.6
22.265709,36.899895,0
22.896795,37.160503,0
21.718666,37.710186,0
22.6778635,38.0124495,0
22.783342,37.630276,0
22.433182,38.89798,6.2
24.91549,37.8362445,17.3
21.96685,37.144192,0
21.4583785,37.68857,0
24.508846,35.225712,28.7
22.367226,38.142242,0
23.2097175,39.3550395,0
21.991497,38.3111285,4.8
22.96909,36.896584,0
23.752171,38.0213815,3.6
21.518282,37.70681,0
25.2192085,37.537039,3.6
21.950268,38.116451,0
21.409092,38.096603,3.2
22.4166765,39.6324275,7.3
21.473881,38.074547,7.1
21.409124,37.694298,4.6
25.895651,35.140636,0
23.74243,38.086479,4.2
23.798201,37.827328,2.8
25.58308,35.265491,0
21.560305,37.708675,2.5
24.05232,37.711258,9.1
22.0637865,40.6244505,7.1
20.7114545,38.3662125,0
26.54949,39.1048415,8.7
21.737898,39.462376,6.6
23.754814,38.046291,5.1
21.2636725,37.938152,3.7
22.848076,37.937439,4.0
23.453623,38.171883,0
20.702078,38.740681,2.7
21.282265,40.302452,0
22.120083,40.652557,8.8
22.8608425,37.560078,5.4
23.674753,38.411629,4.0
22.203041,37.927181,0
22.874239,40.441786,21.5
24.455353,37.377525,0
25.208071,37.055901,4.4
20.6501655,38.414118,0
22.081482,37.939148,0
26.114859,35.05455,0
24.871195,41.073906,19.4
23.467169,40.051376,8.4
20.071861,39.4221,3.8
26.257441,41.024033,0
24.9933195,40.9422,0
21.93248,37.050991,0
25.2509,35.112495,1.1
24.444309,35.178776,0
23.5007,41.100201,0
24.980459,41.136883,0
22.949557,40.6280195,3.7
21.778149,40.271614,4.2
22.2603065,36.883568,0
23.180484,39.2517035,20.0
23.995092,37.66497,8.6
23.996403,37.664467,3.4
23.99345,37.664906,9.6
22.096836,37.056784,4.7
24.210585,38.167156,8.6
20.571547,38.116447,5.3
24.549223,41.159756,0
23.465129,37.482708,4.9
24.040162,35.5089245,5.2
24.925228,34.931408,0
23.721577,37.999113,5.1
22.8065475,37.16362,0
22.147316,37.324612,0
22.592416,37.7972335,0
24.107352,38.40596,4.5
21.716348,37.4364395,0
22.562639,40.059223,2.8
22.729761,37.523556,0
26.853333,37.154472,0
26.37249,39.082603,0
25.938116,39.13522,0
26.388924,39.102234,0
26.499956,39.0394975,0
26.204269,39.234249,6.8
26.502977,39.175213,0
26.3373695,39.3104935,0
26.176895,39.366673,0
26.554593,39.100664,3.5
26.175283,39.318264,0
26.370997,38.97616,0
26.180553,39.078934,5.4
21.70389,40.646309,0
21.32682,37.687382,7.1
22.29624,37.683838,0
23.568161,40.7381055,0
24.175055,38.399712,0
22.864903,38.8491055,0
24.281141,41.0292205,3.4
22.203373,38.527477,0
25.0341225,35.3982045,3.4
21.683598,39.49408,0
22.353848,38.938541,0
23.433696,40.9792745,0
22.448492,38.1304245,4.1
24.2848975,37.579359,0
21.1575815,37.8613455,0
20.567034,39.157913,0
21.850088,38.4076575,10.8
23.968391,35.487511,0
21.725164,38.148079,0
20.889053,39.690651,0
23.146666,37.269581,16.0
20.663027,39.807861,0
23.036949,37.6123925,7.2
23.7452875,37.985863,4.0
21.924934,36.957436,0
22.505595,38.1284635,2.6
24.332242,38.020506,0
20.78743,39.746468,0
24.248252,35.393944,0
21.955339,37.049389,0
22.114964,39.967648,0
22.502669,38.63406,57.3
23.650023,38.44014,0
23.90608,40.3893545,0
22.919687,40.640511,6.4
23.793627,40.063229,0
24.5759705,40.627928,6.1
25.391984,35.314123,3.5
22.550062,40.133568,19.9
24.70934,40.776695,3.9
22.379263,36.680706,0
21.165066,38.853775,0
25.637758,35.247177,9.2
22.8809805,37.7135505,0
23.71303,38.0839785,4.5
23.317894,38.766441,3.2
20.8338975,37.6836855,0
22.8758725,38.032335,0
23.921609,38.2846085,60.3
21.506571,40.621696,0
20.83585,39.679569,4.8
25.2308865,39.9371205,0
25.063448,39.877361,0
25.202539,39.893013,0
24.53723,38.844963,0
28.053418,36.1001815,7.2
25.045639,35.346775,6.7
24.449548,37.3657015,0
23.6717435,37.9993,4.3
22.96674,36.641956,0
23.338608,39.174618,0
22.552797,37.710011,0
21.931543,37.65443,0
24.815079,35.000732,0
20.832481,37.715622,0
26.046587,35.074932,0
22.9786,40.746185,3.6
22.5045375,40.1020125,0
24.219875,35.402485,0
25.168491,37.577625,0
22.390888,39.628082,6.4
21.917618,36.780983,0
23.821236,35.27327,0
22.875055,38.438908,4.1
24.2084115,41.2805405,0
23.4279505,37.762312,0.9
24.0907,35.5733905,0
24.949664,36.6064875,0
22.168818,40.063816,0
22.895695,37.198368,0
24.513219,37.142719,1.9
23.221399,40.5225085,0
24.933439,37.82469,0
26.343498,36.543495,0
23.547136,35.361073,0
23.076239,41.251137,0
25.1608555,37.096115,0
27.385089,36.4157065,0
25.200666,39.908871,0
23.358665,41.025841,0
23.0528085,38.7099245,4.5
22.656469,39.54575,0
22.1847325,38.1299895,0
22.184057,40.01664,0
23.681801,38.006943,5.8
23.6961145,37.949972,4.3
23.699581,37.952099,4.5
23.7428495,37.991226,4.7
23.7567395,37.9477425,3.6
23.7141295,37.9602355,2.3
23.7138255,37.9606115,4.4
23.717794,38.000187,5.6
23.808899,37.998398,5.3
20.849455,39.65789,6.2
25.1232455,35.307943,3.2
21.9062015,36.867861,8.9
20.939003,39.659229,1.5
21.779493,39.568977,7.7
22.911535,38.7626955,4.8
21.9112875,38.4066085,0
22.022399,38.2942255,4.0
23.764983,38.06748,3.0
20.15977,39.2260745,0
23.7683195,40.7626115,0
22.9591655,36.2866155,0
23.6616765,37.990528,6.5
20.729656,37.780079,2.2
23.62258,35.363785,15.1
22.542442,40.675972,0
23.4500415,38.486578,2.6
23.792053,35.493591,0
23.503426,39.959641,0
21.5954115,38.1086465,13.9
24.586008,35.354595,4.3
24.4265175,37.4419615,1.5
26.544106,39.05756,17.2
23.5869925,39.927654,18.3
25.164613,37.5820715,0
23.044081,38.857929,5.1
24.109823,40.733238,4.7
22.987417,38.851017,1.4
22.277946,38.893234,1.9
22.995673,37.8630695,4.4
23.086903,40.510563,0
26.037927,40.87089,7.4
23.402979,40.657282,8.1
21.947902,40.971378,0
22.9782705,37.971081,4.4
23.6128575,39.1681365,0
22.9787815,37.9669285,5.8
22.001007,37.261829,0
26.483746,39.183292,5.6
23.466856,38.0271915,4.5
22.400763,40.589569,0
26.044828,40.880611,2.8
23.85239,38.64949,0
20.538618,39.184036,0
23.465534,38.044266,0
22.507736,38.127254,0
23.737738,38.057652,5.0
23.783636,38.066996,3.7
23.0050665,40.536764,7.1
25.270615,35.09082,0
20.810263,37.757908,0
21.196104,37.8829825,0
21.963514,37.043331,0
23.483334,40.633331,0
23.7376505,38.039446,5.2
24.82505,35.125946,0
21.965923,38.247822,0
24.872059,40.944103,0
24.898801,41.065504,4.0
24.603979,35.378193,0
23.816986,38.408871,4.7
22.402619,37.0805435,0
21.537811,37.728565,0
23.5206195,38.0756245,0
21.789743,38.2788085,11.4
23.522776,38.078701,0
22.1628,37.666279,0
24.9893375,39.5392035,0
23.847395,39.150581,9.9
25.899275,36.831123,0
25.766495,36.351826,0
25.07447,37.035269,2.1
26.35301,36.547157,4.1
27.60261,36.231045,1.3
25.794741,37.102016,0
24.919159,36.626007,0
26.4604215,37.5809135,0
25.28113,36.723404,0
20.7215205,38.363737,2.9
24.332116,37.63718,0
24.575399,36.792515,0
24.431403,37.4126585,2.4
26.774973,37.298798,0
26.855391,37.153286,0
20.898268,37.785831,4.9
29.593441,36.149521,0
24.4242055,36.7439745,0
25.328802,37.445547,36.3
26.5498525,37.310112,0
25.533745,36.867912,0
24.506716,37.155514,0.6
24.7264615,36.9679315,0
25.118694,36.695538,0
27.839785,36.613602,3.7
23.488829,39.16341,3.5
24.5674905,38.909323,1.7
23.72646,39.121006,2.8
20.699326,38.794926,3.2
20.8977965,37.78871,0
25.907515,40.854671,5.4
21.331673,40.486313,0
21.7236605,38.3441635,0
21.733654,37.531029,0
25.747551,40.853752,3.2
22.33198,37.468788,0
25.119087,36.998928,0
21.968724,39.4452895,0
23.977772,38.532745,0
22.51615,39.835121,0
24.604752,41.038662,0
25.9705925,35.037428,4.3
22.603941,40.415974,0.0
23.7294865,37.967497,3.8
21.7388725,38.2141185,5.7
22.896236,38.032536,0
23.746508,38.605824,11.0
22.984748,41.296068,0
22.987741,39.400841,0
23.123779,39.424656,0
25.9785,35.0391735,4.3
23.986847,35.50742,4.4
21.607649,37.6115245,0
22.2511445,40.551298,7.0
25.1075335,35.2569025,3.6
23.796484,38.23884,3.3
23.070826,39.315266,3.5
23.767872,38.398922,5.2
22.984039,40.612423,3.4
22.640581,37.726833,0
24.0729685,35.4643175,0
23.847433,35.522606,2.5
25.5820445,35.0801965,6.9
21.326632,38.898998,0
23.190952,38.67363,3.1
23.199686,38.667595,5.3
24.083103,38.632347,1.7
25.4641545,35.283043,4.3
25.46287,35.283169,0
22.193155,36.93391,0
22.141071,38.153812,0
22.323174,37.399727,0
25.009384,40.969387,0
23.493887,38.078808,6.5
23.4801865,37.3535765,0
22.911463,40.86969,0
20.144388,39.214729,0
21.8970445,37.085205,0
22.8268135,37.661215,0
26.400082,41.40868,0
21.242178,40.503979,8.1
21.33003,38.050358,0
23.85598,35.469742,13.5
24.001816,37.767992,0
22.405079,37.597923,6.8
23.47742,38.8002415,13.3
22.05965,40.625675,6.4
24.29833,37.646645,0
25.368414,37.055843,0
25.1966395,37.086027,0
21.3077065,37.79805,3.6
22.0079415,38.3935315,2.2
20.84894,37.665131,0
23.178054,39.1304645,0
25.141027,35.289955,7.0
26.689697,37.726357,7.7
23.775864,35.526772,14.8
23.456326,37.723099,3.2
23.973824,38.153191,5.5
21.5830175,37.0554945,0
22.893255,39.290707,4.6
21.667528,38.553669,0
21.443136,39.277172,0
25.692085,35.175259,0
24.687822,35.339642,0
20.6766405,37.8171405,0
24.6205865,40.69104,11.5
22.100666,40.689945,0
22.462765,38.656151,53.3
24.4175005,35.198717,0
24.025229,37.743763,0
23.940728,37.8865525,5.3
23.822327,38.295773,4.2
23.817337,38.31736,4.3
23.8228055,38.292286,3.5
25.0196,37.652821,0
23.442991,40.381973,0
25.494875,35.193604,0
22.354462,38.148136,4.4
20.7968665,39.6552525,3.2
25.249018,37.050724,1.9
23.609816,41.15847,0
24.318552,38.049229,4.8
26.083633,35.141914,0
21.7440165,38.238142,6.0
24.5505,35.3471775,3.1
23.844452,35.495354,0
23.805006,38.049685,4.6
25.248478,37.043941,5.8
23.856324,39.138468,0
25.35887,35.074474,2.0
23.213747,38.56414,2.3
22.955519,40.602314,3.6
25.129818,35.327467,4.8
24.473112,35.361195,3.6
26.010136,38.236645,4.4
21.469959,38.524673,4.3
21.474726,38.020973,0
24.271526,35.344475,3.0
21.890812,36.927032,1.4
23.995184,38.04221,4.7
26.552366,39.095131,6.3
22.3837005,38.1404,0
25.720929,35.268492,0
24.3437405,37.667763,12.8
23.913112,37.733856,4.7
21.322599,40.515079,8.5
23.114069,38.048424,0
21.776512,38.20385,5.8
21.924145,37.1774365,0
21.700155,39.424934,0
23.140003,38.329132,0
22.9467905,40.649258,5.0
23.747652,40.8945215,0
23.466612,40.804188,0
20.2830465,39.541313,0
24.1545305,41.109882,0
22.568098,36.736687,6.8
24.213276,35.3573625,0
21.58865,37.879158,0
23.0861875,38.3636895,0
22.990882,40.559843,5.4
21.720947,39.59005,0
24.798178,41.0768585,0
24.1299365,35.4635355,4.1
23.752229,38.1152455,0
23.7478625,38.1060715,6.5
22.163942,36.956768,0
23.682417,40.444918,0
22.724426,41.092575,8.2
23.557627,40.676685,0
22.474789,38.894043,0
21.743059,38.827271,0
27.34557,36.454933,0
24.434416,37.140293,2.8
24.477419,35.334251,0
21.307398,39.225399,0
23.344162,37.710993,2.3
21.841774,39.5588245,4.4
23.3566595,37.5913525,3.7
22.136322,37.401825,7.2
24.623795,40.724884,33.2
20.753967,38.650627,0
20.759037,38.659363,0
23.344883,38.001366,8.2
21.070709,39.137787,0
22.313841,40.769844,0
22.6462295,38.0053615,0
24.424913,38.036644,1.8
25.438054,37.0894735,6.9
23.440876,41.147121,0
22.9496815,38.7464525,0
24.115467,35.388399,0
24.738766,35.377579,0
22.39805,40.518375,0
22.643381,39.557549,0
21.373247,37.950508,0
24.292997,37.647301,3.4
22.9095735,39.390297,3.9
22.684731,38.047504,4.1
22.080673,38.248741,0
23.838043,38.0547465,3.6
22.6532075,38.899139,2.4
22.929845,40.7694625,4.9
22.5004855,39.631676,0
24.390335,38.093094,0
24.724659,35.336845,0
23.746651,35.52449,16.7
22.452251,39.044685,0
19.8723745,39.477396,2.2
22.797854,39.749748,0
21.687888,37.2628555,5.4
23.655321,37.975323,3.9
22.6185,38.7496735,0
22.9077635,40.654356,4.8
21.11557,39.044659,3.4
23.75712,38.013519,5.1
22.1773045,40.8862475,0
22.15221,37.062271,0
24.896538,37.824158,0
24.397991,37.388885,10.0
22.374243,37.541588,0
24.630314,35.233742,0
22.001238,37.240938,0
22.008303,38.245281,0
22.61804,38.065742,4.4
22.4703885,36.5624275,0
23.600866,38.469959,5.7
25.140076,35.311386,4.4
23.515846,37.754272,4.7
22.864664,40.7955185,0
26.553076,39.086037,3.8
21.770559,38.90023,0
24.910984,37.823277,4.2
25.71163,35.0839005,0
21.759089,39.343693,0
25.210438,40.981617,0
24.582119,35.344776,0
25.442223,37.069725,0
22.4708465,37.998356,4.0
24.189354,40.873703,0
21.92635,40.259453,0
23.00906,40.4137705,3.6
25.682087,40.860889,0
24.4655205,35.3652075,3.0
23.956324,35.402405,0
25.2076435,35.0169675,0
25.357933,41.092766,0
21.718254,36.8799,3.8
24.214424,38.251762,0.0
23.650818,41.011005,0
23.932552,40.832199,0
21.430769,38.370577,5.5
23.734421,38.099827,3.7
21.161287,40.504292,0
20.526773,39.231094,0
21.823097,36.97649,0
24.083309,40.866222,8.9
23.851416,41.006481,16.0
22.538767,37.372299,0
26.004366,39.130898,0
23.990658,37.98735,4.5
23.531549,38.612129,3.9
21.747238,38.196945,4.0
22.0080755,37.051378,0
25.298034,41.091555,0
23.654702,40.324993,7.2
22.926901,40.655972,7.2
23.744806,41.078453,0
22.816493,41.016815,0
23.765327,38.064747,4.1
22.916296,36.805508,7.2
22.733438,37.511089,0
23.6021375,40.230209,3.4
21.736439,38.2075975,4.9
23.351204,37.5372505,0
22.945677,39.365425,9.0
23.751957,37.958076,4.3
21.985195,40.681095,4.0
25.142309,35.129772,0
23.721283,37.986141,5.4
23.846334,38.308487,2.2
21.588305,39.695641,0
22.956932,40.657915,4.2
23.3749645,37.5873105,0
22.182095,37.671455,0
21.7089405,36.8197805,0
22.600542,40.418941,4.2
23.2223,39.207867,22.5
23.399817,37.414314,9.0
21.395073,38.125565,0
23.859966,35.515865,0
24.099251,35.47735,0
24.038252,35.498909,4.2
25.1484345,35.3135245,4.4
23.818237,35.495922,0
22.3808345,36.63607,0
23.735037,37.9665695,4.0
23.735303,37.961248,4.8
21.182861,39.770248,0
22.3139515,38.8837985,0
22.3915965,36.5417995,0
24.943016,34.971733,0
22.863081,40.4642315,4.7
23.698433,38.043552,4.2
23.8497045,37.9767955,0
22.7913085,37.606455,1.7
22.930753,40.767311,5.5
22.971693,40.46851,4.8
22.152308,36.98502,3.9
25.377254,37.025906,0
23.55961,40.676464,0
23.261826,39.136189,0
22.5717305,41.06707,0
25.333378,41.053177,0
22.542404,40.703629,19.0
23.950008,40.888973,0
23.490292,38.412201,0
23.888527,38.233604,3.6
24.1740345,41.1011355,0
22.774912,40.8394775,0
24.00498,41.135456,0
21.50868,40.264061,0
23.285049,40.721535,0
23.659176,37.938519,4.2
24.0746475,37.7653315,6.8
21.1150825,40.7453405,0
22.397432,39.770554,0
22.032566,37.076408,0
23.820559,41.191223,0
24.617743,40.721294,0
22.640505,38.01524,0
23.298311,40.360229,0
22.743766,39.26005,0
23.814476,37.835587,4.9
25.566439,35.308205,4.9
22.4989805,40.262264,7.1
23.794088,38.280556,11.7
22.350613,36.8375585,0
22.40624,37.604614,0
21.731489,37.516121,0
23.128393,39.335369,0
23.726573,40.65744,0
23.222215,39.171465,7.8
20.963909,39.73201,0
21.816015,37.071209,0
21.536789,40.505283,0
24.433856,38.0299875,4.0
24.3407495,37.6374245,3.3
21.6828375,37.2505285,0
22.716888,37.554314,8.2
22.920721,38.049107,0
24.075367,41.149467,0
24.320942,37.64299,0
22.9402985,36.244251,0
25.300797,36.714085,0
24.426687,36.743702,0
22.912094,40.9197175,0
23.992289,37.812897,4.1
23.241169,37.58305,0
22.413515,36.5456525,1.7
23.792225,35.53783,0
21.700851,38.1849975,4.1
24.30279,35.253448,9.9
20.894089,39.465942,5.4
24.9380225,40.95776,0.9
21.952209,38.250492,0
22.449131,36.749691,0
21.192659,37.930462,0
21.727568,37.024235,0
22.973271,37.8410015,0
24.391199,35.191662,3.1
24.402782,35.199539,0
21.763939,38.330765,0
25.209404,35.234707,0
21.345581,37.711115,1.9
21.616147,38.580538,0
23.329182,38.793468,0
26.931234,36.986374,4.6
24.1972295,40.815977,0
25.584213,35.004511,0
24.511503,35.366756,3.8
26.4620895,39.210897,0
22.3773935,37.0836905,0
22.993805,36.2464655,3.7
23.712456,35.504475,0
26.173328,39.368546,4.2
20.941374,38.673531,4.7
23.651103,38.4420355,2.8
20.706151,38.998949,5.2
21.6816855,38.0637,0
23.993449,37.7769985,4.4
23.64447,37.966572,5.4
23.458006,41.070763,0
24.503206,35.216648,0
25.9047155,35.182148,1.4
25.424474,35.262222,2.8
22.5940915,39.573807,0
23.878115,35.505157,0
22.671169,38.66444,0
21.666114,38.146595,0
24.878672,35.049614,0
23.4563,39.9710575,15.4
21.751675,38.358746,0
25.2630025,37.052437,2.6
22.645304,38.808804,0
24.575613,38.9210815,4.9
20.9432395,38.848776,0
23.7268515,37.9770375,3.9
24.170029,41.190601,0
21.945833,38.407452,4.5
25.82616,35.079914,0
24.729914,40.880108,45.6
22.7473435,37.70537,0
24.66745,35.22963,0
22.357533,38.076225,0
23.728708,37.922504,3.0
23.035697,36.68758,0
25.497814,37.081764,0
23.186783,40.474571,0
23.452755,37.33427,0
24.1318355,35.559164,0
23.157656,37.255558,1.2
25.238337,37.110847,0
22.509142,40.102352,0
22.930336,38.003319,0
25.054485,35.31905,0
25.1267995,37.056221,4.9
25.395139,37.1062775,0
23.4659245,39.17651,0
22.370872,37.032173,0
24.1579,38.562141,0
22.09553,37.967052,0
23.98764,37.833107,6.4
22.96752,37.998802,0
21.336017,37.710575,0
24.874592,35.069202,0
20.74776,39.882799,0
21.762685,38.188999,4.2
21.676756,38.174271,4.2
22.82148,38.821541,0
22.908104,40.80275,0
23.13504,40.434273,9.6
22.177511,40.618401,0
23.607632,41.054771,0
20.483484,39.3137055,0.0
26.516491,39.132027,11.5
23.817581,38.097845,5.5
23.680967,37.950474,4.1
21.795082,39.319092,0
22.447996,38.827614,0
21.99511,37.071484,0
22.3971375,40.266216,0
22.264812,38.999565,0
22.308147,40.324936,0
22.339325,37.889622,0
23.77186,35.48164,0
23.2874495,40.2425365,2.4
20.708759,39.445969,0
22.728546,37.996635,3.8
25.1798915,37.566837,0
22.437126,36.490387,0
24.367546,35.276527,15.6
23.164759,39.399525,4.3
24.284283,35.334187,3.7
21.717604,39.489906,4.1
23.235638,40.25082,4.0
23.355803,38.425045,1.6
24.519203,35.209599,0
24.023937,35.500015,3.9
25.56595,35.026825,0
24.164953,38.560974,0
23.942755,39.221375,0
24.7976,35.332603,2.3
23.734095,37.98975,4.1
25.262159,35.131947,1.8
22.060518,40.629959,6.7
24.113102,40.862726,5.5
20.859787,37.737797,6.3
21.562855,37.781883,0
23.861549,38.052689,4.8
24.15428,35.54122,5.5
21.5024335,38.1663935,0
20.873156,39.602207,8.7
23.8568,38.003136,4.8
21.803885,38.255981,1.9
24.783108,35.4138125,0
21.717218,37.960938,0
25.3090615,37.435873,36.3
22.1177055,37.0281885,4.2
23.677448,37.995377,6.3
23.598029,38.453499,6.4
24.78796,37.857578,12.5
23.5008315,38.000002,0
22.917574,37.932152,0
20.689127,39.435596,0
23.498022,37.465549,0
20.851695,39.598259,7.6
23.4803745,37.99716,5.0
20.893471,37.7927645,5.8
23.7556185,38.064255,5.4
22.779551,37.95787,0
22.6843625,37.7307965,0
23.7396145,38.1058675,4.1
22.959278,40.608002,3.3
22.100397,38.160801,0
22.006006,38.310265,3.2
23.421506,39.9679675,21.9
23.704685,38.014931,5.6
22.093402,37.0405905,5.6
24.460105,38.001068,5.5
23.1610715,37.3101995,0
22.463762,38.724621,5.8
21.320139,38.040594,0
22.744835,37.722073,0
23.7146,38.019531,4.2
25.333262,37.4412555,32.5
25.444546,37.086414,0
25.060955,39.874048,6.2
23.571178,37.964394,5.6
22.809509,37.572227,5.2
22.07226,40.626949,2.4
24.4414085,37.4012755,0
25.2400055,37.1208115,3.1
21.831219,38.393379,0
25.3969015,37.0750085,3.8
25.3775845,37.1022035,4.0
25.5194605,37.070873,0
22.583105,40.459438,0
22.819148,39.2759855,4.9
23.7404615,37.910536,3.3
25.159271,35.337288,4.7
23.000586,37.84491,0
24.1193095,41.1305465,0
23.4413365,40.627914,4.9
23.634487,38.516201,7.0
23.7319955,38.028774,5.6
23.709183,38.054981,2.5
21.825867,40.3240355,4.5
25.828735,40.852726,6.3
24.010958,35.5138585,3.1
22.5177545,40.2843325,0
22.966504,39.3585185,6.1
22.496503,40.2310315,7.4
22.966656,40.596859,2.7
23.7607165,37.9583625,4.6
23.142666,37.6770055,3.4
23.819541,38.092474,3.8
21.772114,37.440613,6.6
23.927689,40.870556,0
23.764538,38.000896,3.8
23.7847105,38.0315,3.9
23.660035,38.003016,4.5
