Long,Lat,ROI,n_sale,n_rent,sale_price_per_meter,rent_price_per_meter,geography
23.851318,35.500648,0,1,0,1563,0,Koilada (Platanias)
20.774273,37.747543,0,7,0,1652,0,Koiliomenos (Artemisio)
24.762028,40.666153,0,9,0,2093,0,Koinira (Thasos)
22.402721,36.513878,0,5,0,1888,0,Koita (Oitilos)
22.4765,36.523384,0,1,0,5000,0,Kokkala (East Mani)
24.425665,38.030312,7.2,1,2,1500,9,Kokkaloi (Karistos)
24.295088,37.564056,0,1,0,4375,0,Kokkinada (Kea)
23.814164,38.0498695,5.4,82,33,2673,12,Kokkinia (Marousi)
22.7230605,38.0217455,6.7,4,1,1253,7,Kokkinia (Sikiona)
22.89408,38.8372535,0,2,0,2707,0,Kokkinias (Lichada)
24.22628,35.453957,1.4,25,2,4666,6,Kokkino Chorio (Vamos)
22.794658,39.8328015,0,2,0,2096,0,Kokkino Nero (Evrimeno)
24.3080455,40.9289325,4.9,6,1,730,3,Kokkinochoma (Eleftheroupoli)
24.006762,40.813618,0,1,0,2061,0,Kokkinochori (Orfano)
23.935068,41.191223,16.9,1,1,142,2,Kokkinogeia (Prosotsani)
22.25268,40.096359,0,1,0,1000,0,Kokkinopilos (Olimpos)
22.43084,37.096802,6.9,1,2,1041,6,Kokkinorrachi (Sparti)
23.7432605,38.053322,0,8,0,1363,0,Kokkinos Mylos (Nea Philadelfia)
24.744152,35.081932,0,4,0,1869,0,Kokkinos Pirgos (Timpaki)
23.837286,38.179203,5.7,3,3,1470,7,Kokkinovrachos (Afidnes)
23.626801,37.97554,3.6,37,5,2010,6,Kokkinovrachos (Keratsini)
22.782834,37.9729805,4.5,74,8,1852,7,Kokkoni (Velo)
22.950783,40.654732,6.9,5,2,1400,8,Kokkoras (Neapoli)
20.84721,39.664783,5.1,11,10,2117,9,Kolchida (Ioannina)
23.159517,37.592915,0,1,0,204,0,Koliaki (Epidavros)
25.237301,37.124847,0,3,0,12850,0,Kolimpithres (Paros)
23.770526,35.5313985,0,6,0,2078,0,Kolimvari (Chania Prefecture)
22.477072,40.47963,0,1,0,1367,0,Kolindros (Pieria Prefecture)
23.457071,39.14135,0,1,0,3600,0,Kolios (Skiathos)
21.4645385,37.6743585,0,4,0,932,0,Koliri (Pirgos)
23.78112,38.017429,1.3,1,1,10802,12,Kollegio Athinon (Paleo Psichiko)
25.07135,35.31617,3.0,3,3,2801,7,Kollivas (Gazi)
23.706703,38.000488,6.6,17,4,1456,8,Kolokinthous (Kolonos - Kolokynthous)
23.742436,37.9791695,3.7,904,543,5862,18,Kolonaki (Kolonaki - Lykavittos)
23.74371,37.980309,4.0,79,65,5373,18,Kolonaki - Lykavittos (Athens - Center)
23.4480395,37.8792455,0,4,0,1489,0,Kolones (Salamina)
23.7163945,37.99362,5.5,254,33,1731,8,Kolonos (Kolonos - Kolokynthous)
23.717043,37.992016,5.8,107,16,1953,10,Kolonos - Kolokynthous (Athens - Center)
21.672075,38.056595,0,3,0,1000,0,Komi (Olenia)
25.15606,37.590132,0,2,0,2129,0,Komi (Tinos)
24.548437,38.061237,0,1,0,2567,0,Komito (Kafireas)
22.4363885,38.867203,0,2,0,1112,0,Komma (Lamia)
25.127076,35.334503,5.1,4,8,2106,9,Kommeno Benteni (Heraclion Cretes)
22.698286,38.750687,0,1,0,434,0,Komnina (Molos)
21.776447,40.591404,0,1,0,229,0,Komnina (Vermio)
22.165985,40.51886,3.4,3,2,1407,4,Komnineio (Veroia)
25.402477,41.1160735,8.2,6,2,951,7,Komotini (Rodopi Prefecture)
21.9275495,36.824581,0,2,0,6830,0,Kompoi (Koroni)
22.347084,38.869303,0,2,0,615,0,Kompotades (Ipati)
22.398336,37.190052,0,1,0,733,0,Koniditsa (Oinountas)
24.05954,38.570568,0,3,0,751,0,Konistres (Evia)
20.752838,40.048126,0,3,0,681,0,Konitsa (Ioannina Prefecture)
23.541748,41.018776,0,1,0,666,0,Konstantinato (Skoutari)
22.992134,40.6093675,4.2,132,32,2857,10,Konstantinopolitika (Pylea)
22.460066,40.228596,0,8,0,471,0,Kontariotissa (Dion)
22.844326,39.126869,0,1,0,346,0,Kontarolakka (Sourpi)
25.153568,39.863617,0,1,0,1436,0,Kontias (Limnos - Nea Koutali)
23.856104,35.510151,6.6,3,1,1812,10,Kontomari (Platanias)
23.824675,38.016792,4.0,145,42,3260,11,Kontopefko (Agia Paraskevi)
24.051401,35.450718,0,3,0,1095,0,Kontopoula (Keramia)
25.331999,39.925564,0,1,0,600,0,Kontopouli (Limnos - Moudros)
23.4594845,37.750023,0,2,0,2142,0,Kontos (Aegina)
21.900387,37.795509,0,1,0,1737,0,Kontovazaina (Arcadia)
20.75849,39.6399,0,1,0,1100,0,Kontsika (Mpizanio)
21.808531,37.2902375,3.5,2,1,678,2,Kopanaki (Aetou)
22.130459,40.635128,0,4,0,458,0,Kopanos (Anthemia)
23.722075,37.92767,3.1,35,7,3119,8,Kopsacheila (Agios Dimitrios)
23.712656,37.92701,2.7,17,21,4014,9,Kopsachila (Palaio Faliro)
24.0791795,35.5202525,7.1,10,3,1187,7,Korakies (Akrotiri)
21.314184,37.674755,0,3,0,1846,0,Korakochori (Pirgos)
22.748182,37.349865,3.0,6,1,1183,3,Korakovouni (North Kinouria)
24.182846,38.478233,0,1,0,1638,0,Korasida (Avlona)
23.687607,35.4863415,0,2,0,1871,0,Korfalonas (Mithimni)
23.1243105,37.7647955,3.6,32,8,1814,6,Korfos (Soligeia)
21.571268,39.54184,0,1,0,500,0,Kori (Koziakas)
23.65033,37.979187,4.0,177,9,1803,6,Koridallos (Piraeus suburbs)
21.682034,36.999851,2.8,3,1,3421,8,Korifasio (Nestoras)
24.446989,41.050537,4.4,3,1,1100,4,Korifes (Filippoi)
22.587177,40.315788,0,5,0,816,0,Korinos (Pieria Prefecture)
22.928249,37.937611,5.1,55,8,1636,7,Korinthos (Corinthia)
21.7589705,38.903015,0,2,0,911,0,Korischades (Karpenisi)
21.3769485,40.5041905,0,2,0,331,0,Korisos (Agioi Anargiroi)
24.311701,37.657059,3.0,15,2,3015,8,Korissia (Kea)
19.989258,39.434422,5.0,24,2,1568,7,Korissioi (Corfu)
20.701738,37.908726,0,5,0,8250,0,Korithi (Elatio)
22.448965,37.496456,0,2,0,2364,0,Korithio (Arcadia)
20.379446,39.503056,0,1,0,277,0,Koritiani (Parapotamos)
26.29685,41.155952,0,1,0,285,0,Kornofolia (Soufli)
21.184153,40.535374,0,1,0,273,0,Koromilia (Agia Triada)
22.568933,40.994736,0,1,0,750,0,Korona (Polikastro)
22.9597845,38.359291,0,2,0,1092,0,Koroneia (Koronias)
23.188852,40.627529,4.4,7,1,1100,4,Koroneia (Thessaloniki - Rest of Prefecture)
23.048388,37.602009,0,1,0,2200,0,Koroni (Asklipieio)
20.732932,37.871014,0,2,0,1152,0,Koroni (Elatio)
21.928282,36.796051,0,11,0,2444,0,Koroni (Messinia)
20.9171305,39.014942,0,2,0,695,0,Koronisia (Amvrakia)
25.536108,37.118305,0,5,0,691,0,Koronos (Naxos - Drimalia)
23.868968,37.8957595,5.2,114,16,2402,11,Koropi (Athens - East)
23.143443,39.293291,0,10,0,2080,0,Koropi (Milies)
24.942268,37.756985,12.0,1,1,2500,25,Korthio (Andros)
27.288378,36.880455,0,19,0,2074,0,Kos (Dodecanese)
27.2867125,36.8926085,4.2,20,4,2143,8,Kos Town (Kos)
24.184185,38.367722,0.0,3,1,807,0,Koskina (Distos)
21.634398,37.659161,5.8,1,1,1243,6,Koskinas (Archaia Olimpia)
22.738728,37.092358,0,1,0,1166,0,Kosmas (Arcadia)
25.411119,41.089378,0,5,0,743,0,Kosmio (Komotini)
20.8040115,39.5905725,0,4,0,1016,0,Kosmira (Mpizanio)
23.842059,38.1799355,4.0,2,3,2388,8,Kosmothea (Afidnes)
23.1665855,37.2953035,0,30,0,3630,0,Kosta (Kranidi)
20.961498,39.136532,5.4,1,4,1549,7,Kostakioi (Arta)
25.223236,37.078377,4.9,17,7,5357,22,Kostos (Paros)
22.303921,36.809872,2.2,1,1,2134,4,Kotroni (Lefktros)
21.761958,38.27174,7.7,28,43,1240,8,Kotroni (Patra)
21.771084,36.81657,0,1,0,2046,0,Kotsireika (Methoni)
22.129372,37.339217,0,1,0,390,0,Kotsiridi (Falaisia)
24.115796,41.099762,0,2,0,585,0,Koudounia (Drama)
22.595542,40.7890415,0,2,0,662,0,Koufalia (Thessaloniki - Rest of Prefecture)
24.351673,35.32,7.4,1,1,808,5,Koufi (Lappa)
25.619127,36.946312,3.3,1,1,5384,15,Koufonisi (Koufonisia)
25.603331,36.931732,0,1,0,7500,0,Koufonisia (Cyclades)
23.913546,35.471416,0,3,0,4400,0,Koufos (Mousouroi)
22.712955,37.533878,0,1,0,718,0,Kougeika (Lerna)
23.892473,38.397812,0,3,0,1083,0,Koukaki (Amarinthos)
23.72241,37.963963,4.9,69,15,3690,15,Koukaki - Makrygianni (Athens - Center)
23.721135,37.963276,3.5,182,63,3783,11,Koukaki - Pediki Chara (Koukaki - Makrygianni)
22.521393,40.380886,0,2,0,1291,0,Koukkos (Korinos)
21.751945,36.971668,0,1,0,944,0,Koukkounara (Chiliochoria)
21.753091,38.2192495,5.6,28,31,1720,8,Koukouli (Patra)
25.118008,37.067299,2.4,3,2,3692,8,Koukoumavles (Paros)
26.5600875,39.1100635,6.5,2,4,1652,9,Koulbara (Lesvos - Mitilini)
24.0203545,37.868647,4.7,24,5,2566,10,Koulidas (Markopoulo)
22.08938,40.620304,0,1,0,812,0,Koulouki (Naousa)
24.7710225,35.3419095,0,2,0,1844,0,Kouloukonas (Rethymno Prefecture)
22.39975,36.571423,0,1,0,1388,0,Kouloumi (Oitilos)
22.086592,38.241329,6.8,19,1,884,5,Kouloura (Aigio)
21.670422,38.568562,0,1,0,555,0,Koulouria (Thermos)
24.0292795,35.514536,4.1,12,4,3212,11,Koum Kapi (Chania)
23.437121,41.015913,0,2,0,743,0,Koumaria (Skoutari)
22.08886,40.517624,10.3,3,1,466,4,Koumaria (Veroia)
22.401581,38.101604,4.0,5,1,1212,4,Koumarias (Evrostini)
22.036856,38.227638,0,7,0,933,0,Koumaris (Aigio)
22.3761385,38.7720015,0,2,0,682,0,Koumaritsi (Gorgopotamos)
25.010077,34.978886,0,1,0,1833,0,Koumasa (Gortina)
23.980522,40.377419,0,6,0,5000,0,Koumitsa (Stagiron - Akanthou)
24.437765,35.274101,0,1,0,1575,0,Koumoi (Rethimno)
23.761454,35.533417,0,1,0,2805,0,Koumouli (Kolimvari)
25.258493,36.724808,0,1,0,9375,0,Koumpara (Ios)
25.589729,35.307072,0,1,0,2470,0,Kounali (Neapoli)
25.187534,35.241066,0,3,0,1500,0,Kounavoi (Nikos Kazantzakis)
24.279062,37.581764,0,51,0,4135,0,Koundouros (Kea)
23.6537095,38.0102925,5.3,18,11,1826,8,Kounelia (Chaidari)
22.02297,38.198669,0,1,0,980,0,Kounina (Aigio)
23.1965495,37.3040315,0,10,0,4363,0,Kounoupi (Kranidi)
24.07612,35.534428,4.6,29,8,2235,9,Kounoupidiana (Akrotiri)
23.65316,35.479809,1.2,1,1,4166,4,Kounoupitsa (Kissamos)
22.946433,40.652746,5.2,10,1,1154,5,Kountourioti (Neapoli)
26.267226,35.211672,0,6,0,4857,0,Kouremenos (Itanos)
23.603128,38.471291,6.2,17,4,1923,10,Kourenti (Chalkida)
22.948338,40.579514,4.0,15,10,2250,8,Kouri (Kalamaria)
24.450697,37.383511,0,3,0,5000,0,Kouri (Kythnos)
23.342052,38.83345,0,3,0,490,0,Kourkouloi (Limni)
24.295989,35.314997,3.4,10,7,3140,9,Kourna (Georgioupoli)
25.636173,35.27866,0,1,0,1125,0,Kourounes (Neapoli)
25.4112975,37.0975665,0,2,0,2886,0,Kourounochori (Naxos)
21.305337,37.7847535,0,4,0,1267,0,Kouroutas (Amaliada)
22.7554925,37.636511,0,2,0,1083,0,Kourtaki (Argos)
23.689493,35.472118,0,1,0,2876,0,Kourthiana (Mithimni)
24.832319,35.019192,6.6,1,3,1273,7,Kouses (Moires)
22.952959,36.2909815,0,2,0,6115,0,Kousounari (Kythira)
22.104104,37.076557,0,2,0,1882,0,Koutala (Kalamata)
25.3937065,35.306126,8.5,4,1,1700,12,Koutouloufari (Chersonisos)
24.113329,38.376831,0,1,0,1130,0,Koutoumoulas (Distos)
22.752567,37.368839,0,2,0,973,0,Koutroufa (North Kinouria)
20.9106215,39.5893535,0,4,0,1337,0,Koutselio (Pamvotida)
22.666033,37.850548,0,1,0,1000,0,Koutsi (Nemea)
23.224411,39.225273,0,3,0,1300,0,Koutsilochori (Argalasti)
25.026173,41.049255,0,1,0,1406,0,Koutso (Vistonida)
21.702408,39.325321,0,1,0,1208,0,Koutsodimos (Nevropoli Agrafon)
22.709538,37.688362,5.1,7,1,1176,5,Koutsopodi (Argolis)
25.8324785,35.0153525,5.0,4,5,1921,8,Koutsounari (Ierapetra)
22.801407,39.824911,0,2,0,1195,0,Koutsoupia (Melivoia)
25.96059,35.033958,4.0,1,2,1651,6,Koutsouras (Makris Gialos)
23.9726025,37.8281365,4.8,18,5,1749,7,Kouvaras (Rest of Attica)
22.744194,38.873516,0,1,0,1159,0,Kouvela (Echineon)
24.233554,38.1798895,0,6,0,735,0,Kouvelles (Stira)
23.242418,37.354733,10.4,19,2,2373,21,Kouverta (Ermioni)
21.447956,37.721767,0,1,0,674,0,Kouzouli (Pirgos)
23.1573485,37.258984,0,4,0,3578,0,Kouzounos (Spetses)
24.468028,35.233122,0,2,0,1050,0,Koxare (Foinikas)
21.765257,40.287857,25.4,5,2,260,6,Kozani (Kozani Prefecture)
23.015698,40.5497705,3.5,2,2,2383,7,Krani (Thermi)
22.563772,39.926357,0,1,0,500,0,Krania (Kato Olimpos)
23.159233,37.3601875,0,46,0,2600,0,Kranidi (Argolis)
22.342007,38.1621815,4.2,28,12,1586,6,Krathio (Akrata)
21.620342,37.592369,3.6,7,4,1162,4,Krestena (Skilounta)
20.8370735,39.7207565,0,2,0,965,0,Kria (Perama)
21.838366,39.340645,0,1,0,1024,0,Kria Vrisi (Mitropoli)
24.13497,38.398895,0,3,0,447,0,Krieza (Distos)
21.851025,38.800133,0,1,0,1571,0,Krikello (Domnista)
22.757708,37.96526,0,21,0,929,0,Krines (Velo)
21.959801,38.19059,0,1,0,528,0,Krini (Egialia)
22.35117,39.386524,0,1,0,218,0,Krini (Enippeas)
21.749001,38.184887,5.9,27,3,1216,6,Krini (Messatida)
23.207306,40.306538,0,1,0,846,0,Krini (Triglia)
24.294134,41.01664,8.1,17,1,595,4,Krinides (Filippoi)
21.800779,39.589188,0,1,0,1666,0,Krinitsa (Paliokastro)
21.584873,38.63271,0,1,0,3000,0,Krio Nero (Paravola)
23.306046,38.143528,0,1,0,1428,0,Krio Pigadi (Vilia)
22.82135,37.312153,0,1,0,1228,0,Krioneri (Apollonas)
23.82937,38.137974,4.9,41,7,1725,7,Krioneri (Athens - North)
21.5836095,38.341665,0,2,0,2198,0,Krioneri (Chalkeia)
24.378557,41.0259725,11.4,12,1,631,6,Krioneri (Filippoi)
25.435757,40.907108,0,1,0,1375,0,Krioneri (Maroneia)
24.6040475,41.0357495,6.7,2,2,536,3,Krioneri (Oreino)
22.6392395,37.962698,0,2,0,115,0,Krioneri (Sikiona)
24.169954,35.358421,0,3,0,2132,0,Krionerida (Chania Prefecture)
23.474947,40.0356485,12.4,162,21,2427,25,Kriopigi (Kassandra)
21.796499,38.146,0,1,0,607,0,Kristallovrisi (Messatida)
22.8594325,40.9598405,0,4,0,1119,0,Kristoni (Kilkis)
21.724266,38.047947,0,1,0,1500,0,Kritharakia (Fares)
22.905781,39.295521,3.9,10,1,1556,5,Kritharia (Nea Agchialos)
22.985796,40.8410645,0,4,0,528,0,Krithia (Assiros)
25.644217,35.156734,7.8,11,2,1075,7,Kritsa (Agios Nikolaos)
22.548979,36.883076,0,5,0,533,0,Krokees (Lakonia)
22.7608635,39.204815,0,2,0,714,0,Krokio (Almiros)
21.815264,40.262859,0,3,0,613,0,Krokos (Elimeia)
23.472462,38.487904,3.4,7,1,1741,5,Kronia (Anthidonos)
25.149263,37.1001125,0,10,0,6037,0,Krotiri (Paros)
21.618519,37.577709,0,1,0,722,0,Krounoi (Skilounta)
21.723742,38.215477,4.4,9,3,1100,4,Krya Iteon (Patra)
23.452312,37.968441,2.8,13,3,1285,3,Kseno (Salamina)
22.944174,38.064919,0,1,0,1812,0,Ktena (Loutraki-Perachora)
25.1562835,37.5654275,0,12,0,3294,0,Ktikados (Tinos)
23.5036405,38.4828055,5.6,2,2,2802,13,Ktiponision (Anthidonos)
23.549149,37.942772,0,1,0,1225,0,Kynosoura (Abelakia)
24.5996145,35.344303,0,6,0,3145,0,Kyrianna (Arkadi)
22.9829435,36.242638,0,26,0,2078,0,Kythira (Lakonia)
24.409048,37.350464,40.0,20,2,5522,184,Kythnos (Cyclades)
23.745722,38.022913,3.9,54,14,2300,8,Labrini (Athens - Center)
21.813482,36.82143,0,3,0,1875,0,Lachanada (Methoni)
23.678029,37.9595165,0,8,0,1518,0,Lachanagora (Agios Ioannis Rentis)
22.9142295,40.6516015,4.3,30,11,1387,5,Lachanokipoi (Menemeni)
23.067535,36.502464,0,1,0,664,0,Lachi (Voion)
20.6407355,38.46414,0,2,0,2838,0,Lachos (Ithaki)
22.937212,40.635834,5.8,61,29,3318,16,Ladadika (Center of Thessaloniki)
26.5555,39.1074525,7.2,2,2,1410,9,Ladadika (Lesvos - Mitilini)
22.220038,37.08519,0,2,0,1457,0,Ladas (Kalamata)
20.266878,39.49057,0.0,3,1,1562,0,Ladochori (Igoumenitsa)
22.886442,38.440037,0,1,0,1818,0,Lafisti (Livadeia)
23.247156,39.177391,0,23,0,1259,0,Lafkos (Sipiada)
21.571655,37.83242,0,1,0,1200,0,Laganas (Pineia)
20.8614295,37.722292,0,14,0,2704,0,Laganas (Zante)
21.753584,38.22718,5.2,77,42,2075,9,Laggoura (Patra)
23.0048275,40.724075,4.5,28,3,1070,4,Lagina (Lagkadas)
24.677498,35.344177,0,1,0,204,0,Lagka (Geropotamos)
22.339499,36.782055,43.4,1,1,166,6,Lagkada (Lefktros)
26.5483865,39.1058715,9.3,6,11,904,7,Lagkada (Lesvos - Mitilini)
26.0056685,35.0270805,5.6,4,1,2153,10,Lagkada (Makris Gialos)
25.19858,37.005474,0,1,0,2264,0,Lagkada (Paros)
23.069592,40.7503565,4.4,4,2,1233,5,Lagkadas (Thessaloniki - Rest of Prefecture)
22.451729,38.055771,0,1,0,921,0,Lagkadeika (Xilokastro)
22.027924,37.68375,0,1,0,722,0,Lagkadia (Arcadia)
21.824562,39.654579,0,2,0,727,0,Lagkadia (Paliokastro)
23.2462155,40.6370185,4.0,2,1,909,3,Lagkadikia (Koroneia)
25.270227,37.118561,11.8,3,1,7027,69,Lagkeri (Paros)
21.584021,37.093079,7.8,1,1,1700,11,Lagkouvardos (Gargalianoi)
23.893588,37.7952,5.0,1110,206,2406,10,Lagonisi (Kalivia Thorikou)
25.341835,35.246552,0,1,0,2000,0,Lagos (Kastelli)
22.361654,36.49588,0,1,0,1805,0,Lagoudies (Oitilos)
22.921846,40.646885,6.9,151,74,1748,10,Lahanokipoi (Vardaris - Lahanokipi)
22.076885,38.194832,0,3,0,573,0,Lakka (Aigio)
21.985294,38.239243,9.3,5,1,388,3,Lakka (Egialia)
23.107641,37.388206,0,7,0,2962,0,Lakkes (Kranidi)
23.619707,38.088749,0,1,0,685,0,Lakkes Kyrillou (Aspropirgos)
26.8566275,37.137201,4.5,2,1,2152,8,Lakki (Leros)
23.109388,40.50655,0,3,0,1666,0,Lakkia (Vasilika)
23.9419195,35.396414,0,2,0,580,0,Lakkoi (Mousouroi)
23.056938,40.391014,0,13,0,1296,0,Lakkoma (Kallikrateia)
25.529113,40.429388,0,6,0,2244,0,Lakkoma (Samothraki)
21.4584265,38.1723725,7.8,24,4,2012,13,Lakkopetra (Larissos)
22.265709,36.899895,0,1,0,2669,0,Lakkos (Lefktros)
22.896795,37.160503,0,3,0,3000,0,Lakkos (Leonidio)
21.718666,37.710186,0,1,0,666,0,Lalas (Foloi)
22.6778635,38.0124495,0,2,0,1326,0,Laliotis (Sikiona)
22.783342,37.630276,0,2,0,940,0,Laloukas (Argos)
22.433182,38.89798,6.2,93,66,975,5,Lamia (Phthiotis)
24.91549,37.8362445,0,6,0,1383,0,Lamira (Andros)
21.96685,37.144192,0,1,0,1111,0,Lampena (Ithomi)
21.4583785,37.68857,0,4,0,690,0,Lampeti (Pirgos)
24.508846,35.225712,28.7,1,2,314,8,Lampini (Lampi)
22.367226,38.142242,0,3,0,1204,0,Lampinos (Aigeira)
23.2097175,39.3550395,0,4,0,437,0,Lampinou (Afetes)
21.991497,38.3111285,4.8,12,1,1243,5,Lampiri (Erineo)
22.96909,36.896584,0,1,0,151,0,Lampokampos (Zarakas)
23.752171,38.0213815,3.6,230,38,2642,8,Lamprini (Galatsi)
21.518282,37.70681,0,2,0,578,0,Lanthi (Oleni)
25.2192085,37.537039,3.6,4,2,3153,10,Laouti (Tinos)
21.950268,38.116451,0,1,0,750,0,Lapanagoi (Kalavrita)
21.409092,38.096603,0,1,0,1509,0,Lapas (Larissos)
22.4166765,39.6324275,7.3,16,7,1144,7,Larisa (Larissa Prefecture)
21.473881,38.074547,7.1,3,1,1187,7,Larissos (Achaia)
21.409124,37.694298,5.8,9,3,1040,5,Lasteika (Pirgos)
25.895651,35.140636,0,1,0,1466,0,Lastros (Siteia)
23.74243,38.086479,4.6,97,3,1555,6,Lathea (Acharnes)
23.798201,37.827328,3.7,83,9,4217,13,Lathouriza (Vari - Varkiza)
25.58308,35.265491,0,1,0,1519,0,Latsida (Neapoli)
21.560305,37.708675,2.5,5,1,967,2,Latzoi (Oleni)
24.05232,37.711258,10.3,31,13,2105,18,Lavrio (Rest of Attica)
22.0637865,40.6244505,7.1,2,1,677,4,Lazaraska (Naousa)
20.7114545,38.3662125,0,4,0,2232,0,Lazareto (Ithaki)
26.54949,39.1048415,8.7,2,7,962,7,Lazareto (Lesvos - Mitilini)
21.737898,39.462376,6.6,1,1,722,4,Lazarina (Mouzaki)
23.754814,38.046291,5.1,47,10,1875,8,Lazarou (Nea Ionia)
21.2636725,37.938152,3.7,8,1,1313,4,Lechaina (Ilia)
22.848076,37.937439,5.0,53,10,1666,7,Lechaio (Assos-Lechaio)
23.453623,38.171883,0,1,0,2461,0,Lefka (Mandra)
20.702078,38.740681,2.7,31,13,3500,8,Lefkada (Lefkada Prefecture)
21.282265,40.302452,0,1,0,96,0,Lefkadi (Tsotili)
22.120083,40.652557,8.8,1,1,274,2,Lefkadia (Anthemia)
22.8608425,37.560078,5.4,82,5,1778,8,Lefkakia (Nafplio)
23.674753,38.411629,4.0,21,21,2101,7,Lefkanti (Lilantio)
22.203041,37.927181,0,1,0,7870,0,Lefkasio (Achaia)
22.874239,40.441786,21.5,14,2,1228,22,Lefkes (Epanomi)
24.455353,37.377525,0,1,0,4888,0,Lefkes (Kythnos)
25.208071,37.055901,4.4,25,2,3694,14,Lefkes (Paros)
20.6501655,38.414118,0,6,0,2296,0,Lefki (Ithaki)
22.081482,37.939148,0,1,0,696,0,Lefki (Kalavrita)
26.114859,35.05455,0,3,0,1538,0,Lefki (Lasithi Prefecture)
24.871195,41.073906,19.4,1,2,775,13,Lefki (Xanthi)
23.467169,40.051376,8.4,2,3,3733,26,Lefki Peristera (Kassandra)
20.071861,39.4221,3.8,32,5,1596,5,Lefkimmi (Corfu)
26.257441,41.024033,0,1,0,130,0,Lefkimmi (Tichero)
24.9933195,40.9422,0,10,0,2619,0,Lefkippos (Avdira)
21.93248,37.050991,0,1,0,927,0,Lefkochora (Messini)
25.2509,35.112495,1.1,1,2,3300,3,Lefkochori (Arkalochori)
24.444309,35.178776,0,2,0,1289,0,Lefkogeia (Foinikas)
23.5007,41.100201,0,1,0,1023,0,Lefkonas (Serres Prefecture)
24.980459,41.136883,0,2,0,638,0,Lefkopetra (Selero)
22.949557,40.6280195,4.1,100,83,3550,12,Lefkos Pirgos (Center of Thessaloniki)
21.778149,40.271614,4.2,7,1,860,3,Lefkovrisi (Kozani)
22.2603065,36.883568,0,6,0,3135,0,Lefktros (Messinia)
23.180484,39.2517035,12.1,2,1,1383,14,Lefokastro (Argalasti)
23.995092,37.66497,11.7,55,1,2875,28,Legrena (Rest of Attica)
23.996403,37.664467,3.4,3,5,2846,8,Legrena - beachside area (Legrena)
23.99345,37.664906,0,3,0,2882,0,Legrena center (Legrena)
22.096836,37.056784,5.0,8,3,1905,8,Leika (Kalamata)
24.210585,38.167156,8.6,1,1,833,6,Leika (Stira)
20.571547,38.116447,3.0,83,6,2968,8,Leivatho (Kefalonia)
24.549223,41.159756,0,1,0,198,0,Lekani (Oreino)
23.465129,37.482708,0,14,0,2692,0,Lemonodasos (Poros)
24.040162,35.5089245,6.3,44,10,2204,12,Lentariana (Chania)
24.925228,34.931408,0,1,0,2074,0,Lentas (Gortina)
23.721577,37.999113,6.4,100,5,1871,10,Leof. Liosion (Athens - Center)
22.8065475,37.16362,0,2,0,1307,0,Leonidio (Arcadia)
22.147316,37.324612,0,1,0,480,0,Leontari (Falaisia)
22.592416,37.7972335,0,2,0,663,0,Leontio (Nemea)
24.107352,38.40596,4.5,2,1,1330,5,Lepoira (Distos)
21.716348,37.4364395,0,2,0,670,0,Lepreo (Zacharo)
22.562639,40.059223,2.8,117,14,1726,4,Leptokarya (Easts Olimpos)
22.729761,37.523556,0,1,0,6250,0,Lerna (Argolis)
26.853333,37.154472,0,5,0,1615,0,Leros (Dodecanese)
26.37249,39.082603,0,1,0,485,0,Lesvos - Agiasos (Lesvos Prefecture)
25.938116,39.13522,0,5,0,1250,0,Lesvos - Eresos / Antissa (Lesvos Prefecture)
26.388924,39.102234,0,1,0,1133,0,Lesvos - Evergetoula (Lesvos Prefecture)
26.499956,39.0394975,0,8,0,1046,0,Lesvos - Geras (Lesvos Prefecture)
26.204269,39.234249,5.4,15,1,883,4,Lesvos - Kalloni (Lesvos Prefecture)
26.502977,39.175213,0,11,0,1304,0,Lesvos - Loutropoli Thermis (Lesvos Prefecture)
26.3373695,39.3104935,0,4,0,943,0,Lesvos - Mantamados (Lesvos Prefecture)
26.176895,39.366673,0,1,0,11538,0,Lesvos - Mithimna (Lesvos Prefecture)
26.554593,39.100664,3.2,22,2,1711,5,Lesvos - Mitilini (Lesvos Prefecture)
26.175283,39.318264,0,5,0,1333,0,Lesvos - Petra (Lesvos Prefecture)
26.370997,38.97616,0,2,0,811,0,Lesvos - Plomari (Lesvos Prefecture)
26.180553,39.078934,0,6,0,662,0,Lesvos - Polichnitos (Lesvos Prefecture)
21.70389,40.646309,0,1,0,365,0,Levaia (Filotas)
21.32682,37.687382,0,1,0,1350,0,Leventochori (Pirgos)
22.29624,37.683838,0,5,0,549,0,Levidi (Arcadia)
23.568161,40.7381055,0,2,0,875,0,Levkouda (Arethousa)
24.175055,38.399712,0,1,0,4545,0,Lianammo (Distos)
22.864903,38.8491055,0,8,0,1426,0,Lichada (Evia)
24.281141,41.0292205,0,12,0,1418,0,Lidia (Filippoi)
22.203373,38.527477,0,2,0,1010,0,Lidoriki (Fokida)
25.0341225,35.3982045,3.4,44,26,2833,8,Ligaria (Gazi)
21.683598,39.49408,0,1,0,442,0,Ligaria (Gomfoi)
22.353848,38.938541,0,1,0,475,0,Ligaria (Lamia)
23.433696,40.9792745,0,2,0,240,0,Ligaria (Visaltia)
22.448492,38.1304245,4.8,16,3,1761,7,Ligia (Evrostini)
24.2848975,37.579359,0,2,0,3151,0,Ligia (Kea)
21.1575815,37.8613455,0,2,0,1543,0,Ligia (Vartholomio)
